 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
*************************************************************************************************************************************************************************************
$$SOE
 1995-Nov-11 20:00, , , 13 27 52.36, +74 32 06.7,     n.a.,   n.a.,  2.73448418621744, 12.2992111,   76.7330,/T,    0.0952,   0.5367607,  157.83779,  34.730306,        n.a.     n.a.
 1995-Nov-12 20:00, , , 13 25 42.54, +74 22 41.0,     n.a.,   n.a.,  2.74154911929551, 12.1588324,   70.9258,/T,    0.0930,   0.5317128,  156.47696,  34.606727,        n.a.     n.a.
 1995-Nov-13 20:00, , , 13 23 40.33, +74 13 04.8,     n.a.,   n.a.,  2.74851963950376, 11.9736700,   66.0691,/T,    0.0904,   0.5239501,  155.24109,  34.521675,        n.a.     n.a.
 1995-Nov-14 20:00, , , 13 21 45.75, +74 03 23.6,     n.a.,   n.a.,  2.75537258031444, 11.7534813,   62.5448,/T,    0.0882,   0.5137130,  154.19647,  34.486421,        n.a.     n.a.
 1995-Nov-15 20:00, , , 13 19 58.45, +73 53 43.0,     n.a.,   n.a.,  2.76209108439446, 11.5102576,   60.6958,/T,    0.0869,   0.5013659,  153.40802,  34.512733,        n.a.     n.a.
 1995-Nov-16 20:00, , , 13 18 17.83, +73 44 08.5,     n.a.,   n.a.,  2.76866569639821, 11.2575112,   60.7390,/L,    0.0870,   0.4873999,  152.93787,  34.611037,        n.a.     n.a.
 1995-Nov-17 20:00, , , 13 16 43.03, +73 34 45.0,     n.a.,   n.a.,  2.77509501870981, 11.0095073,   62.6911,/L,    0.0884,   0.4724312,  152.84231,  34.787993,        n.a.     n.a.
 1995-Nov-18 20:00, , , 13 15 12.97, +73 25 36.6,     n.a.,   n.a.,  2.78138589674981, 10.7803715,   66.3646,/L,    0.0906,   0.4571901,  153.16648,  35.043419,        n.a.     n.a.
 1995-Nov-19 20:00, , , 13 13 46.48, +73 16 46.2,     n.a.,   n.a.,  2.78755309436143, 10.5832636,   71.4374,/L,    0.0931,   0.4424948,  153.93619,  35.367422,        n.a.     n.a.
 1995-Nov-20 20:00, , , 13 12 22.34, +73 08 15.6,     n.a.,   n.a.,  2.79361849790808, 10.4295562,   77.5396,/L,    0.0952,   0.4292043,  155.14746,  35.738579,        n.a.     n.a.
 1995-Nov-21 20:00, , , 13 10 59.32, +73 00 05.4,     n.a.,   n.a.,  2.79960987566795, 10.3281546,   84.3098,/L,    0.0962,   0.4181479,  156.75581,  36.124807,        n.a.     n.a.
 1995-Nov-22 20:00, , , 13 09 36.31, +72 52 14.8,     n.a.,   n.a.,  2.80555927579347, 10.2848762,   91.4109,/L,    0.0957,   0.4100329,  158.66903,  36.487726,        n.a.     n.a.
 1995-Nov-23 20:00, , , 13 08 12.33, +72 44 41.5,     n.a.,   n.a.,  2.81150112236358, 10.3020876,   98.5191,/L,    0.0939,   0.4053456,  160.75214,  36.791055,        n.a.     n.a.
 1995-Nov-24 20:00, , , 13 06 46.62, +72 37 22.4,     n.a.,   n.a.,  2.81747015541799, 10.3784974,  105.3034,/L,    0.0907,   0.4042762,  162.83890,  37.008696,        n.a.     n.a.
 1995-Nov-25 20:00, , , 13 05 18.64, +72 30 13.4,     n.a.,   n.a.,  2.82349931869647, 10.5092160,  111.4015,/L,    0.0867,   0.4066849,  164.75942,  37.131012,        n.a.     n.a.
 1995-Nov-26 20:00, , , 13 03 48.16, +72 23 09.7,     n.a.,   n.a.,  2.82961774038427, 10.6859638,  116.4087,/L,    0.0825,   0.4121294,  166.36677,  37.164508,        n.a.     n.a.
 1995-Nov-27 20:00, , , 13 02 15.18, +72 16 06.2,     n.a.,   n.a.,  2.83584890178097, 10.8975642,  119.8992,/L,    0.0790,   0.4199423,  167.55653,  37.126656,        n.a.     n.a.
 1995-Nov-28 20:00, , , 13 00 40.02, +72 08 57.8,     n.a.,   n.a.,  2.84220914289575, 11.1305811,  121.4995,/L,    0.0771,   0.4293312,  168.27410,  37.038572,        n.a.     n.a.
 1995-Nov-29 20:00, , , 12 59 03.23, +72 01 39.8,     n.a.,   n.a.,  2.84870658510294, 11.3701452,  121.0013,/T,    0.0771,   0.4394743,  168.51063,  36.919053,        n.a.     n.a.
 1995-Nov-30 20:00, , , 12 57 25.57, +71 54 08.1,     n.a.,   n.a.,  2.85534055506804, 11.6008117,  118.4453,/T,    0.0790,   0.4495935,  168.29301,  36.781340,        n.a.     n.a.
 1995-Dec-01 20:00, , , 12 55 47.93, +71 46 19.3,     n.a.,   n.a.,  2.86210152698584, 11.8075309,  114.0997,/T,    0.0821,   0.4589996,  167.67233,  36.632807,        n.a.     n.a.
 1995-Dec-02 20:00, , , 12 54 11.33, +71 38 11.6,     n.a.,   n.a.,  2.86897161999019, 11.9765689,  108.3564,/T,    0.0857,   0.4671143,  166.71410,  36.476302,        n.a.     n.a.
 1995-Dec-03 20:00, , , 12 52 36.77, +71 29 43.9,     n.a.,   n.a.,  2.87592560528310, 12.0963529,  101.6280,/T,    0.0888,   0.4734755,  165.49115,  36.312200,        n.a.     n.a.
 1995-Dec-04 20:00, , , 12 51 05.21, +71 20 56.7,     n.a.,   n.a.,  2.88293238811015, 12.1582301,   94.2957,/T,    0.0907,   0.4777332,  164.07905,  36.140531,        n.a.     n.a.
 1995-Dec-05 20:00, , , 12 49 37.49, +71 11 51.8,     n.a.,   n.a.,  2.88995683731631, 12.1569697,   86.7048,/T,    0.0915,   0.4796435,  162.55300,  35.962495,        n.a.     n.a.
 1995-Dec-06 20:00, , , 12 48 14.26, +71 02 31.7,     n.a.,   n.a.,  2.89696188785996, 12.0911327,   79.1860,/T,    0.0904,   0.4790604,  160.98880,  35.781979,        n.a.     n.a.
 1995-Dec-07 20:00, , , 12 46 55.97, +70 53 00.4,     n.a.,   n.a.,  2.90391077297734, 11.9632053,   72.0833,/T,    0.0880,   0.4759357,  159.45918,  35.605819,        n.a.     n.a.
 1995-Dec-08 20:00, , , 12 45 42.83, +70 43 22.2,     n.a.,   n.a.,  2.91076926382755, 11.7794351,   65.7845,/T,    0.0849,   0.4703179,  158.03596,  35.444196,        n.a.     n.a.
 1995-Dec-09 20:00, , , 12 44 34.80, +70 33 41.8,     n.a.,   n.a.,  2.91750775333036, 11.5495085,   60.7326,/T,    0.0817,   0.4623568,  156.78962,  35.310258,        n.a.     n.a.
 1995-Dec-10 20:00, , , 12 43 31.60, +70 24 04.2,     n.a.,   n.a.,  2.92410308884341, 11.2859809,   57.3966,/T,    0.0793,   0.4523112,  155.78921,  35.219182,        n.a.     n.a.
 1995-Dec-11 20:00, , , 12 42 32.75, +70 14 34.0,     n.a.,   n.a.,  2.93054002589105, 11.0035510,   56.1713,/L,    0.0783,   0.4405555,  155.10143,  35.186619,        n.a.     n.a.
 1995-Dec-12 20:00, , , 12 41 37.57, +70 05 15.5,     n.a.,   n.a.,  2.93681221856394, 10.7181803,   57.2346,/L,    0.0792,   0.4275840,  154.78841,  35.226368,        n.a.     n.a.
 1995-Dec-13 20:00, , , 12 40 45.25, +69 56 12.1,     n.a.,   n.a.,  2.94292267829069, 10.4461505,   60.4664,/L,    0.0816,   0.4140087,  154.90326,  35.347386,        n.a.     n.a.
 1995-Dec-14 20:00, , , 12 39 54.91, +69 47 26.5,     n.a.,   n.a.,  2.94888367425440, 10.2030697,   65.5094,/L,    0.0847,   0.4005437,  155.48290,  35.550354,        n.a.     n.a.
 1995-Dec-15 20:00, , , 12 39 05.63, +69 39 00.0,     n.a.,   n.a.,  2.95471607425727, 10.0029782,   71.9102,/L,    0.0878,   0.3879715,  156.53774,  35.824848,        n.a.     n.a.
 1995-Dec-16 20:00, , , 12 38 16.50, +69 30 53.2,     n.a.,   n.a.,  2.96044817436818,  9.8574025,   79.2284,/L,    0.0900,   0.3770860,  158.03996,  36.147985,        n.a.     n.a.
 1995-Dec-17 20:00, , , 12 37 26.70, +69 23 05.1,     n.a.,   n.a.,  2.96611403706776,  9.7746866,   87.0759,/L,    0.0908,   0.3686113,  159.91350,  36.486842,        n.a.     n.a.
 1995-Dec-18 20:00, , , 12 36 35.52, +69 15 33.9,     n.a.,   n.a.,  2.97175148279044,  9.7594278,   95.1066,/L,    0.0897,   0.3631064,  162.03133,  36.804724,        n.a.     n.a.
 1995-Dec-19 20:00, , , 12 35 42.41, +69 08 16.6,     n.a.,   n.a.,  2.97739983193670,  9.8121890,  102.9860,/L,    0.0870,   0.3608765,  164.22779,  37.070410,        n.a.     n.a.
 1995-Dec-20 20:00, , , 12 34 47.01, +69 01 09.6,     n.a.,   n.a.,  2.98309752602883,  9.9293722,  110.3546,/L,    0.0830,   0.3619221,  166.31920,  37.265353,        n.a.     n.a.
 1995-Dec-21 20:00, , , 12 33 49.17, +68 54 08.6,     n.a.,   n.a.,  2.98887977247470, 10.1034256,  116.7934,/L,    0.0782,   0.3659403,  168.13578,  37.386890,        n.a.     n.a.
 1995-Dec-22 20:00, , , 12 32 48.95, +68 47 09.0,     n.a.,   n.a.,  2.99477636814467, 10.3232474,  121.8117,/L,    0.0736,   0.3723840,  169.54678,  37.444861,        n.a.     n.a.
 1995-Dec-23 20:00, , , 12 31 46.63, +68 40 06.3,     n.a.,   n.a.,  3.00080982957871, 10.5748714,  124.8921,/L,    0.0703,   0.3805543,  170.47346,  37.454951,        n.a.     n.a.
 1995-Dec-24 20:00, , , 12 30 42.67, +68 32 56.2,     n.a.,   n.a.,  3.00699396500729, 10.8422389,  125.6273,/T,    0.0692,   0.3896978,  170.88889,  37.431886,        n.a.     n.a.
 1995-Dec-25 20:00, , , 12 29 37.68, +68 25 34.9,     n.a.,   n.a.,  3.01333294478510, 11.1082086,  123.8940,/T,    0.0704,   0.3990849,  170.80868,  37.385565,        n.a.     n.a.
 1995-Dec-26 20:00, , , 12 28 32.38, +68 17 59.6,     n.a.,   n.a.,  3.01982105161523, 11.3555820,  119.9158,/T,    0.0737,   0.4080614,  170.27869,  37.320046,        n.a.     n.a.
 1995-Dec-27 20:00, , , 12 27 27.58, +68 10 08.0,     n.a.,   n.a.,  3.02644264631937, 11.5681984,  114.1452,/T,    0.0779,   0.4160744,  169.36347,  37.234779,        n.a.     n.a.
 1995-Dec-28 20:00, , , 12 26 24.08, +68 01 59.5,     n.a.,   n.a.,  3.03317352149611, 11.7318779,  107.0896,/T,    0.0819,   0.4226777,  168.13803,  37.126669,        n.a.     n.a.
 1995-Dec-29 20:00, , , 12 25 22.62, +67 53 34.2,     n.a.,   n.a.,  3.03998199950596, 11.8353401,   99.2067,/T,    0.0850,   0.4275276,  166.68187,  36.992420,        n.a.     n.a.
 1995-Dec-30 20:00, , , 12 24 23.89, +67 44 53.5,     n.a.,   n.a.,  3.04683089628158, 11.8708895,   90.8847,/T,    0.0864,   0.4303740,  165.07558,  36.830412,        n.a.     n.a.
 1995-Dec-31 20:00, , , 12 23 28.39, +67 35 59.7,     n.a.,   n.a.,  3.05367974834690, 11.8349485,   82.4666,/T,    0.0863,   0.4310515,  163.39843,  36.642211,        n.a.     n.a.
 1996-Jan-01 20:00, , , 12 22 36.50, +67 26 56.0,     n.a.,   n.a.,  3.06048734400777, 11.7282264,   74.2907,/T,    0.0842,   0.4294737,  161.72982,  36.433416,        n.a.     n.a.
 1996-Jan-02 20:00, , , 12 21 48.39, +67 17 46.2,     n.a.,   n.a.,  3.06721389584464, 11.5557471,   66.7331,/T,    0.0808,   0.4256344,  160.14581,  36.213818,        n.a.     n.a.
 1996-Jan-03 20:00, , , 12 21 04.04, +67 08 34.6,     n.a.,   n.a.,  3.07382392925151, 11.3265373,   60.2478,/T,    0.0769,   0.4196110,  158.72122,  35.997389,        n.a.     n.a.
 1996-Jan-04 20:00, , , 12 20 23.24, +66 59 25.5,     n.a.,   n.a.,  3.08028815412019, 11.0531459,   55.3761,/T,    0.0734,   0.4115736,  157.52906,  35.801638,        n.a.     n.a.
 1996-Jan-05 20:00, , , 12 19 45.62, +66 50 23.1,     n.a.,   n.a.,  3.08658535112982, 10.7508434,   52.6792,/T,    0.0712,   0.4017950,  156.64016,  35.646124,        n.a.     n.a.
 1996-Jan-06 20:00, , , 12 19 10.64, +66 41 31.3,     n.a.,   n.a.,  3.09270370443860, 10.4367589,   52.5557,/L,    0.0712,   0.3906601,  156.12148,  35.550539,        n.a.     n.a.
 1996-Jan-07 20:00, , , 12 18 37.68, +66 32 53.2,     n.a.,   n.a.,  3.09864157668542, 10.1288355,   55.0419,/L,    0.0732,   0.3786698,  156.03278,  35.531817,        n.a.     n.a.
 1996-Jan-08 20:00, , , 12 18 06.02, +66 24 31.3,     n.a.,   n.a.,  3.10440768639798,  9.8448116,   59.7943,/L,    0.0766,   0.3664350,  156.42041,  35.600793,        n.a.     n.a.
 1996-Jan-09 20:00, , , 12 17 34.94, +66 16 27.2,     n.a.,   n.a.,  3.11002065392572,  9.6010654,   66.2738,/L,    0.0805,   0.3546547,  157.30801,  35.758276,        n.a.     n.a.
 1996-Jan-10 20:00, , , 12 17 03.71, +66 08 41.2,     n.a.,   n.a.,  3.11550793894891,  9.4116718,   73.9400,/L,    0.0839,   0.3440719,  158.68435,  35.992510,        n.a.     n.a.
 1996-Jan-11 20:00, , , 12 16 31.67, +66 01 12.7,     n.a.,   n.a.,  3.12090424298165,  9.2875052,   82.3348,/L,    0.0858,   0.3354053,  160.49117,  36.279058,        n.a.     n.a.
 1996-Jan-12 20:00, , , 12 15 58.24, +65 54 00.4,     n.a.,   n.a.,  3.12624946905480,  9.2356007,   91.0801,/L,    0.0857,   0.3292604,  162.61580,  36.584969,        n.a.     n.a.
 1996-Jan-13 20:00, , , 12 15 23.00, +65 47 01.6,     n.a.,   n.a.,  3.13158633400701,  9.2586182,   99.8385,/L,    0.0839,   0.3260362,  164.89805,  36.876776,        n.a.     n.a.
 1996-Jan-14 20:00, , , 12 14 45.63, +65 40 13.1,     n.a.,   n.a.,  3.13695778707841,  9.3546891,  108.2672,/L,    0.0802,   0.3258581,  167.14690,  37.128933,        n.a.     n.a.
 1996-Jan-15 20:00, , , 12 14 06.02, +65 33 31.2,     n.a.,   n.a.,  3.14240439283016,  9.5174617,  115.9666,/L,    0.0752,   0.3285554,  169.17327,  37.329645,        n.a.     n.a.
 1996-Jan-16 20:00, , , 12 13 24.23, +65 26 51.9,     n.a.,   n.a.,  3.14796185019667,  9.7365103,  122.4375,/L,    0.0699,   0.3336992,  170.82002,  37.480384,        n.a.     n.a.
 1996-Jan-17 20:00, , , 12 12 40.46, +65 20 10.8,     n.a.,   n.a.,  3.15365877189607,  9.9978499,  127.0762,/L,    0.0653,   0.3406836,  171.98186,  37.590104,        n.a.     n.a.
 1996-Jan-18 20:00, , , 12 11 55.09, +65 13 24.2,     n.a.,   n.a.,  3.15951487698397, 10.2848192,  129.2782,/L,    0.0627,   0.3488214,  172.61002,  37.668687,        n.a.     n.a.
 1996-Jan-19 20:00, , , 12 11 08.62, +65 06 28.5,     n.a.,   n.a.,  3.16553973411988, 10.5791046,  128.6781,/T,    0.0629,   0.3574282,  172.70513,  37.722210,        n.a.     n.a.
 1996-Jan-20 20:00, , , 12 10 21.65, +64 59 20.8,     n.a.,   n.a.,  3.17173210953716, 10.8618051,  125.3604,/T,    0.0658,   0.3658812,  172.30474,  37.751099,        n.a.     n.a.
 1996-Jan-21 20:00, , , 12 09 34.84, +64 51 59.1,     n.a.,   n.a.,  3.17807996941343, 11.1146147,  119.8018,/T,    0.0703,   0.3736497,  171.47052,  37.751031,        n.a.     n.a.
 1996-Jan-22 20:00, , , 12 08 48.85, +64 44 22.4,     n.a.,   n.a.,  3.18456116516713, 11.3209870,  112.6172,/T,    0.0751,   0.3803036,  170.27812,  37.715190,        n.a.     n.a.
 1996-Jan-23 20:00, , , 12 08 04.31, +64 36 30.7,     n.a.,   n.a.,  3.19114472909190, 11.4670924,  104.3654,/T,    0.0792,   0.3855092,  168.81011,  37.636517,        n.a.     n.a.
 1996-Jan-24 20:00, , , 12 07 21.79, +64 28 24.9,     n.a.,   n.a.,  3.19779271164595, 11.5427094,   95.4955,/T,    0.0818,   0.3890176,  167.15157,  37.509989,        n.a.     n.a.
 1996-Jan-25 20:00, , , 12 06 41.74, +64 20 06.9,     n.a.,   n.a.,  3.20446247424760, 11.5418973,   86.3727,/T,    0.0826,   0.3906538,  165.38700,  37.334314,        n.a.     n.a.
 1996-Jan-26 20:00, , , 12 06 04.49, +64 11 39.4,     n.a.,   n.a.,  3.21110925822099, 11.4633040,   77.3282,/T,    0.0811,   0.3903075,  163.60091,  37.113025,        n.a.     n.a.
 1996-Jan-27 20:00, , , 12 05 30.21, +64 03 05.8,     n.a.,   n.a.,  3.21768888878857, 11.3102961,   68.7124,/T,    0.0779,   0.3879328,  161.87450,  36.854710,        n.a.     n.a.
 1996-Jan-28 20:00, , , 12 04 58.90, +63 54 29.7,     n.a.,   n.a.,  3.22416047338994, 11.0908083,   60.9520,/T,    0.0735,   0.3835508,  160.28715,  36.573391,        n.a.     n.a.
 1996-Jan-29 20:00, , , 12 04 30.42, +63 45 55.2,     n.a.,   n.a.,  3.23048889085056, 10.8168037,   54.5981,/T,    0.0691,   0.3772587,  158.91606,  36.287722,        n.a.     n.a.
 1996-Jan-30 20:00, , , 12 04 04.47, +63 37 25.9,     n.a.,   n.a.,  3.23664694026460, 10.5036033,   50.3185,/T,    0.0657,   0.3692426,  157.83595,  36.020014,        n.a.     n.a.
 1996-Jan-31 20:00, , , 12 03 40.64, +63 29 05.6,     n.a.,   n.a.,  3.24261703163688, 10.1690158,   48.7451,/L,    0.0644,   0.3597900,  157.11798,  35.794630,        n.a.     n.a.
 1996-Feb-01 20:00, , , 12 03 18.41, +63 20 57.3,     n.a.,   n.a.,  3.24839230674296,  9.8321983,   50.1704,/L,    0.0656,   0.3492995,  156.82737,  35.635228,        n.a.     n.a.
 1996-Feb-02 20:00, , , 12 02 57.20, +63 13 03.3,     n.a.,   n.a.,  3.25397709724495,  9.5125487,   54.3567,/L,    0.0689,   0.3382823,  157.01839,  35.561524,        n.a.     n.a.
 1996-Feb-03 20:00, , , 12 02 36.40, +63 05 25.3,     n.a.,   n.a.,  3.25938673245962,  9.2285773,   60.6997,/L,    0.0734,   0.3273503,  157.72619,  35.585483,        n.a.     n.a.
 1996-Feb-04 20:00, , , 12 02 15.41, +62 58 03.9,     n.a.,   n.a.,  3.26464668555491,  8.9967070,   68.5364,/L,    0.0777,   0.3171847,  158.95516,  35.707309,        n.a.     n.a.
 1996-Feb-05 20:00, , , 12 01 53.64, +62 50 58.9,     n.a.,   n.a.,  3.26979107501480,  8.8303064,   77.3130,/L,    0.0808,   0.3084801,  160.66565,  35.913520,        n.a.     n.a.
 1996-Feb-06 20:00, , , 12 01 30.63, +62 44 09.2,     n.a.,   n.a.,  3.27486066502223,  8.7388932,   86.6017,/L,    0.0821,   0.3018650,  162.76331,  36.178564,        n.a.     n.a.
 1996-Feb-07 20:00, , , 12 01 05.98, +62 37 32.6,     n.a.,   n.a.,  3.27990042910406,  8.7274535,   96.0548,/L,    0.0810,   0.2978111,  165.09785,  36.470398,        n.a.     n.a.
 1996-Feb-08 20:00, , , 12 00 39.42, +62 31 06.4,     n.a.,   n.a.,  3.28495683591661,  8.7961383,  105.3460,/L,    0.0780,   0.2965513,  167.47905,  36.759476,        n.a.     n.a.
 1996-Feb-09 20:00, , , 12 00 10.83, +62 24 47.3,     n.a.,   n.a.,  3.29007503328961,  8.9402556,  114.1117,/L,    0.0732,   0.2980390,  169.70301,  37.026052,        n.a.     n.a.
 1996-Feb-10 20:00, , , 11 59 40.24, +62 18 31.7,     n.a.,   n.a.,  3.29529609565766,  9.1504413,  121.8869,/L,    0.0674,   0.3019619,  171.58806,  37.262536,        n.a.     n.a.
 1996-Feb-11 20:00, , , 11 59 07.81, +62 12 15.9,     n.a.,   n.a.,  3.30065447155779,  9.4132382,  128.0542,/L,    0.0618,   0.3078076,  173.00081,  37.470222,        n.a.     n.a.
 1996-Feb-12 20:00, , , 11 58 33.85, +62 05 56.0,     n.a.,   n.a.,  3.30617585808035,  9.7119297,  131.8716,/L,    0.0577,   0.3149551,  173.86727,  37.653243,        n.a.     n.a.
 1996-Feb-13 20:00, , , 11 57 58.76, +61 59 28.9,     n.a.,   n.a.,  3.31187556808151, 10.0274734,  132.6964,/T,    0.0565,   0.3227632,  174.16932,  37.812992,        n.a.     n.a.
 1996-Feb-14 20:00, , , 11 57 23.04, +61 52 51.6,     n.a.,   n.a.,  3.31775753257961, 10.3396941,  130.3541,/T,    0.0585,   0.3306371,  173.93284,  37.945812,        n.a.     n.a.
 1996-Feb-15 20:00, , , 11 56 47.26, +61 46 02.2,     n.a.,   n.a.,  3.32381401612565, 10.6285662,  125.2623,/T,    0.0630,   0.3380647,  173.21388,  38.043482,        n.a.     n.a.
 1996-Feb-16 20:00, , , 11 56 11.97, +61 38 59.4,     n.a.,   n.a.,  3.33002603132335, 10.8753586,  118.1410,/T,    0.0684,   0.3446307,  172.08701,  38.094931,        n.a.     n.a.
 1996-Feb-17 20:00, , , 11 55 37.73, +61 31 42.9,     n.a.,   n.a.,  3.33636444218876, 11.0638359,  109.6796,/T,    0.0735,   0.3500120,  170.63671,  38.088958,        n.a.     n.a.
 1996-Feb-18 20:00, , , 11 55 05.03, +61 24 13.2,     n.a.,   n.a.,  3.34279171374577, 11.1813018,  100.4139,/T,    0.0771,   0.3539655,  168.95191,  38.016751,        n.a.     n.a.
 1996-Feb-19 20:00, , , 11 54 34.29, +61 16 31.9,     n.a.,   n.a.,  3.34926417291914, 11.2193036,   90.7471,/T,    0.0787,   0.3563140,  167.12257,  37.873512,        n.a.     n.a.
 1996-Feb-20 20:00, , , 11 54 05.82, +61 08 41.2,     n.a.,   n.a.,  3.35573463448899, 11.1741996,   81.0105,/T,    0.0783,   0.3569355,  165.23717,  37.659845,        n.a.     n.a.
 1996-Feb-21 20:00, , , 11 53 39.78, +61 00 43.9,     n.a.,   n.a.,  3.36215527681830, 11.0474300,   71.5284,/T,    0.0756,   0.3557565,  163.38363,  37.382721,        n.a.     n.a.
 1996-Feb-22 20:00, , , 11 53 16.21, +60 52 43.3,     n.a.,   n.a.,  3.36848054017533, 10.8453601,   62.6822,/T,    0.0713,   0.3527563,  161.64592,  37.055113,        n.a.     n.a.
 1996-Feb-23 20:00, , , 11 52 55.02, +60 44 43.0,     n.a.,   n.a.,  3.37466989045408, 10.5789426,   54.9821,/T,    0.0662,   0.3479744,  160.10569,  36.695961,        n.a.     n.a.
 1996-Feb-24 20:00, , , 11 52 35.98, +60 36 46.5,     n.a.,   n.a.,  3.38069031107061, 10.2631161,   49.1202,/T,    0.0616,   0.3415234,  158.84161,  36.329408,        n.a.     n.a.
 1996-Feb-25 20:00, , , 11 52 18.76, +60 28 57.2,     n.a.,   n.a.,  3.38651832396474,  9.9158212,   45.9072,/T,    0.0589,   0.3336059,  157.92877,  35.983045,        n.a.     n.a.
 1996-Feb-26 20:00, , , 11 52 02.92, +60 21 18.0,     n.a.,   n.a.,  3.39214143465508,  9.5569791,   45.9569,/L,    0.0590,   0.3245273,  157.43698,  35.685902,        n.a.     n.a.
 1996-Feb-27 20:00, , , 11 51 47.98, +60 13 51.3,     n.a.,   n.a.,  3.39755896909985,  9.2073373,   49.2729,/L,    0.0618,   0.3147042,  157.42700,  35.465518,        n.a.     n.a.
 1996-Feb-28 20:00, , , 11 51 33.41, +60 06 38.8,     n.a.,   n.a.,  3.40278213377058,  8.8871436,   55.2501,/L,    0.0664,   0.3046611,  157.94369,  35.343868,        n.a.     n.a.
 1996-Feb-29 20:00, , , 11 51 18.69, +59 59 41.5,     n.a.,   n.a.,  3.40783340430411,  8.6149622,   63.0876,/L,    0.0714,   0.2950098,  159.00554,  35.333184,        n.a.     n.a.
 1996-Mar-01 20:00, , , 11 51 03.31, +59 52 59.3,     n.a.,   n.a.,  3.41274523389153,  8.4065888,   72.1028,/L,    0.0756,   0.2864057,  160.59105,  35.432610,        n.a.     n.a.
 1996-Mar-02 20:00, , , 11 50 46.85, +59 46 31.5,     n.a.,   n.a.,  3.41755812995480,  8.2739898,   81.7942,/L,    0.0781,   0.2794808,  162.62575,  35.626863,        n.a.     n.a.
 1996-Mar-03 20:00, , , 11 50 28.93, +59 40 16.5,     n.a.,   n.a.,  3.42231823089851,  8.2245959,   91.7888,/L,    0.0782,   0.2747566,  164.97550,  35.889540,        n.a.     n.a.
 1996-Mar-04 20:00, , , 11 50 09.32, +59 34 12.0,     n.a.,   n.a.,  3.42707455096268,  8.2608607,  101.7700,/L,    0.0761,   0.2725564,  167.45614,  36.190808,        n.a.     n.a.
 1996-Mar-05 20:00, , , 11 49 47.88, +59 28 15.1,     n.a.,   n.a.,  3.43187600237425,  8.3799912,  111.4114,/L,    0.0719,   0.2729477,  169.85574,  36.504896,        n.a.     n.a.
 1996-Mar-06 20:00, , , 11 49 24.61, +59 22 22.5,     n.a.,   n.a.,  3.43676840622684,  8.5741245,  120.3039,/L,    0.0661,   0.2757325,  171.97156,  36.815714,        n.a.     n.a.
 1996-Mar-07 20:00, , , 11 48 59.62, +59 16 30.9,     n.a.,   n.a.,  3.44179169616671,  8.8308165,  127.8763,/L,    0.0597,   0.2804933,  173.64215,  37.116288,        n.a.     n.a.
 1996-Mar-08 20:00, , , 11 48 33.15, +59 10 36.8,     n.a.,   n.a.,  3.44697743705323,  9.1336929,  133.3437,/L,    0.0543,   0.2866773,  174.76564,  37.403652,        n.a.     n.a.
 1996-Mar-09 20:00, , , 11 48 05.55, +59 04 37.1,     n.a.,   n.a.,  3.45234684604461,  9.4634752,  135.8282,/L,    0.0514,   0.2936866,  175.30136,  37.673706,        n.a.     n.a.
 1996-Mar-10 20:00, , , 11 47 37.24, +58 58 29.0,     n.a.,   n.a.,  3.45790946325439,  9.7991930,  134.7929,/T,    0.0521,   0.3009511,  175.25984,  37.918276,        n.a.     n.a.
 1996-Mar-11 20:00, , , 11 47 08.69, +58 52 10.3,     n.a.,   n.a.,  3.46366250742375, 10.1193850,  130.4551,/T,    0.0561,   0.3079747,  174.68857,  38.124543,        n.a.     n.a.
 1996-Mar-12 20:00, , , 11 46 40.41, +58 45 39.7,     n.a.,   n.a.,  3.46959098999700, 10.4034591,  123.6009,/T,    0.0618,   0.3143536,  173.65873,  38.276947,        n.a.     n.a.
 1996-Mar-13 20:00, , , 11 46 12.88, +58 38 56.5,     n.a.,   n.a.,  3.47566860853835, 10.6330044,  115.0796,/T,    0.0676,   0.3197743,  172.25526,  38.359897,        n.a.     n.a.
 1996-Mar-14 20:00, , , 11 45 46.55, +58 32 01.0,     n.a.,   n.a.,  3.48185930343664, 10.7928428,  105.5479,/T,    0.0723,   0.3240019,  170.56999,  38.360061,        n.a.     n.a.
 1996-Mar-15 20:00, , , 11 45 21.81, +58 24 54.3,     n.a.,   n.a.,  3.48811942491321, 10.8720073,   95.4688,/T,    0.0751,   0.3268629,  168.69735,  38.268630,        n.a.     n.a.
 1996-Mar-16 20:00, , , 11 44 58.95, +58 17 38.2,     n.a.,   n.a.,  3.49440039868670, 10.8644626,   85.1877,/T,    0.0757,   0.3282306,  166.73128,  38.082922,        n.a.     n.a.
 1996-Mar-17 20:00, , , 11 44 38.14, +58 10 15.0,     n.a.,   n.a.,  3.50065165090054, 10.7693929,   75.0091,/T,    0.0737,   0.3280166,  164.76518,  37.807191,        n.a.     n.a.
 1996-Mar-18 20:00, , , 11 44 19.47, +58 02 47.7,     n.a.,   n.a.,  3.50682367734409, 10.5913004,   65.2672,/T,    0.0697,   0.3261707,  162.88852,  37.452748,        n.a.     n.a.
